Temperature(°),W12(um),W34(um),W58(um),W6(um),W7(um),Idc(uA),Length(um),Gain(db),Bandwidth(Hz),GBW(MHz),Power(uW),PM(degree),GM(dB),PSRR(dB),SlewRate (V/us),CMRR,Class
27,8,30,18,95.6,30,130,0.18,53.3675188,18679.9,9.551833198,3153.707063,76.7058,13.99236,52.846,6.5291,59.83930831,3
27,8,30,18,95.8,30,130,0.18,53.36684391,18681.6,9.549716135,3155.86131,76.7152,13.99847,52.8547,6.5294,59.83930831,3
27,8,30,18,96,30,130,0.18,53.36614978,18683.5,9.547665888,3158.012385,76.7246,14.00457,52.8633,6.5297,59.83930831,3
27,8,30,18,96.1,30,130,0.18,53.36543641,18685.3,9.545625105,3160.160295,76.734,14.01064,52.872,6.5299,59.83930831,3
27,8,30,18,96.3,30,130,0.18,53.36470382,18687.2,9.543593713,3162.305043,76.7433,14.0167,52.8806,6.5302,59.83930831,3
27,8,30,18,96.5,30,130,0.18,53.36395199,18689.2,9.541571635,3164.446637,76.7526,14.02274,52.8891,6.5304,59.83930831,3
27,8,30,18,96.7,30,130,0.18,53.36318096,18691.1,9.539558799,3166.58508,76.7619,14.02877,52.8977,6.5307,59.83930831,3
27,8,30,18,96.8,30,130,0.18,53.36239071,18693.2,9.53755513,3168.720378,76.7711,14.03478,52.9062,6.5309,59.83930831,3
27,8,30,18,97,30,130,0.18,53.36158126,18695.2,9.535560555,3170.852537,76.7803,14.04077,52.9148,6.5312,59.83930831,3
27,8,30,18,97.2,30,130,0.18,53.36075261,18697.3,9.533575003,3172.981561,76.7895,14.04675,52.9233,6.5314,59.83930831,3
27,8,30,18,97.4,30,130,0.18,53.35990477,18699.4,9.531598401,3175.107457,76.7987,14.05271,52.9317,6.5317,59.83930831,3
27,8,30,18,97.5,30,130,0.18,53.35903775,18701.6,9.529630679,3177.230229,76.8078,14.05865,52.9402,6.5319,59.83930831,3
27,8,30,18,97.7,30,130,0.18,53.35815154,18703.8,9.527671767,3179.349883,76.8168,14.06458,52.9487,6.5322,59.83930831,3
27,8,30,18,97.9,30,130,0.18,53.35724617,18706,9.525721595,3181.466423,76.8259,14.0705,52.9571,6.5324,59.83930831,3
27,8,30,18,98.1,30,130,0.18,53.35632162,18708.3,9.523780093,3183.579855,76.8349,14.07639,52.9655,6.5327,59.83930831,3
27,8,30,18,98.2,30,130,0.18,53.35537791,18710.6,9.521847194,3185.690184,76.8439,14.08228,52.9739,6.5329,59.83930831,3
27,8,30,18,98.4,30,130,0.18,53.35441504,18713,9.519922829,3187.797416,76.8529,14.08814,52.9823,6.5332,59.83930831,3
27,8,30,18,98.6,30,130,0.18,53.35343302,18715.4,9.518006931,3189.901554,76.8618,14.09399,52.9906,6.5334,59.83930831,3
27,8,30,18,98.8,30,130,0.18,53.35243185,18717.8,9.516099433,3192.002605,76.8707,14.09983,52.999,6.5336,59.83930831,3
27,8,30,18,98.9,30,130,0.18,53.35141154,18720.3,9.51420027,3194.100573,76.8796,14.10565,53.0073,6.5339,59.83930831,3
27,8,30,18,99.1,30,130,0.18,53.35037209,18722.8,9.512309376,3196.195463,76.8884,14.11145,53.0156,6.5341,59.83930831,3
27,8,30,18,99.3,30,130,0.18,53.3493135,18725.4,9.510426685,3198.28728,76.8972,14.11724,53.0239,6.5344,59.83930831,3
27,8,30,18,99.5,30,130,0.18,53.34823579,18727.9,9.508552133,3200.37603,76.906,14.12301,53.0321,6.5346,59.83930831,3
27,8,30,18,99.6,30,130,0.18,53.34713894,18730.6,9.506685657,3202.461716,76.9148,14.12877,53.0404,6.5348,59.83930831,3
27,8,30,18,99.8,30,130,0.18,53.34602298,18733.2,9.504827193,3204.544345,76.9235,14.13451,53.0486,6.5351,59.83930831,3
27,8,30,18,100,30,130,0.18,53.3448879,18735.9,9.502976679,3206.623921,76.9322,14.14024,53.0568,6.5353,59.83930831,3
50,8,30,18,30,30,130,0.18,50.9980712,22338.1,17.0113773,2022.533341,66.4587,9.12097,53.065,6.0779,59.58550711,3
50,8,30,18,30.2,30,130,0.18,51.02324485,22282.5,16.83909045,2026.724902,66.5461,9.15207,45.7867,6.0807,59.58550711,3
50,8,30,18,30.4,30,130,0.18,51.04797316,22227.9,16.66981268,2030.905131,66.6325,9.18293,45.8263,6.0837,59.58550711,3
50,8,30,18,30.5,30,130,0.18,51.07226948,22174.4,16.50580268,2035.074127,66.718,9.21358,45.8656,6.0865,59.58550711,3
50,8,30,18,30.7,30,130,0.18,51.09614658,22121.9,16.34636035,2039.231984,66.8024,9.244,45.9045,6.0894,59.58550711,3
50,8,30,18,30.9,30,130,0.18,51.11961669,22070.4,16.18997809,2043.378793,66.886,9.27419,45.9432,6.0922,59.58550711,3
50,8,30,18,31.1,30,130,0.18,51.14269154,22019.8,16.04015275,2047.514644,66.9686,9.30417,45.9815,6.0949,59.58550711,3
50,8,30,18,31.2,30,130,0.18,51.16538237,21970.1,15.89229372,2051.639626,67.0503,9.33393,46.0328,6.0977,59.58550711,3
50,8,30,18,31.4,30,130,0.18,51.18769995,21921.3,15.75019736,2055.753823,67.1311,9.36348,46.0709,6.1004,59.58550711,3
50,8,30,18,31.6,30,130,0.18,51.20965462,21873.4,15.61161084,2059.857319,67.211,9.39281,46.1088,6.1031,59.58550711,3
50,8,30,18,31.8,30,130,0.18,51.23125629,21826.9,15.47541615,2063.950195,67.2747,9.41649,46.1463,6.1057,59.58550711,3
50,8,30,18,31.9,30,130,0.18,51.25251449,21781.1,15.34575762,2068.032532,67.3525,9.44521,46.1835,6.1083,59.58550711,3
50,8,30,18,32.1,30,130,0.18,51.27343839,21736.2,15.21790907,2072.104406,67.4293,9.47372,46.2205,6.1109,59.58550711,3
50,8,30,18,32.3,30,130,0.18,51.29403676,21692,15.09357056,2076.165895,67.5054,9.50203,46.2572,6.1135,59.58550711,3
50,8,30,18,32.5,30,130,0.18,51.31431806,21648.5,14.97418643,2080.217073,67.5806,9.53013,46.2936,6.116,59.58550711,3
50,8,30,18,32.6,30,130,0.18,51.33429044,21605.8,14.85650808,2084.258012,67.655,9.55803,46.3298,6.1185,59.58550711,3
50,8,30,18,32.8,30,130,0.18,51.3539617,21563.7,14.74254919,2088.288785,67.7286,9.58573,46.3657,6.1209,59.58550711,3
50,8,30,18,33,30,130,0.18,51.37333939,21522.4,14.63283504,2092.309461,67.8015,9.61323,46.4013,6.1233,59.58550711,3
50,8,30,18,33.2,30,130,0.18,51.39243076,21481.7,14.52471657,2096.320108,67.8735,9.64053,46.4366,6.1257,59.58550711,3
50,8,30,18,33.3,30,130,0.18,51.41124279,21441.6,14.41965818,2100.320794,67.9449,9.66765,46.4717,6.1281,59.58550711,3
50,8,30,18,33.5,30,130,0.18,51.42978223,21402.2,14.3189845,2104.311585,68.0155,9.69457,46.5066,6.1305,59.58550711,3
50,8,30,18,33.7,30,130,0.18,51.44805556,21363.6,14.21979399,2108.292546,68.0853,9.7213,46.5412,6.1328,59.58550711,3
50,8,30,18,33.9,30,130,0.18,51.46606905,21325.8,14.1222029,2112.263739,68.1544,9.74785,46.5756,6.1351,59.58550711,3
50,8,30,18,34,30,130,0.18,51.48382874,21288.6,14.02993305,2116.225226,68.2229,9.77421,46.6097,6.1374,59.58550711,3
50,8,30,18,34.2,30,130,0.18,51.50134047,21252,13.93903433,2120.17707,68.2906,9.80038,46.6436,6.1396,59.58550711,3
50,8,30,18,34.4,30,130,0.18,51.51860986,21215.9,13.84948566,2124.11933,68.3576,9.82638,46.6772,6.1418,59.58550711,3
50,8,30,18,34.6,30,130,0.18,51.53564237,21180.3,13.76306462,2128.052065,68.424,9.85219,46.7106,6.144,59.58550711,3
50,8,30,18,34.7,30,130,0.18,51.55244319,21145.3,13.679831,2131.975332,68.4897,9.87783,46.7438,6.1462,59.58550711,3
50,8,30,18,34.9,30,130,0.18,51.56901725,21110.8,13.59783924,2135.88919,68.5547,9.90329,46.7767,6.1484,59.58550711,3
50,8,30,18,35.1,30,130,0.18,51.58536968,21076.8,13.51706922,2139.793692,68.6191,9.92858,46.8094,6.1505,59.58550711,3
50,8,30,18,35.3,30,130,0.18,51.60150522,21043.2,13.43972463,2143.688896,68.6829,9.9537,46.8419,6.1526,59.58550711,3
50,8,30,18,35.4,30,130,0.18,51.6174285,21010.2,13.36468695,2147.574854,68.746,9.97865,46.8742,6.1547,59.58550711,3
50,8,30,18,35.6,30,130,0.18,51.63314395,20977.6,13.29076811,2151.451621,68.8086,10.00343,46.9063,6.1568,59.58550711,3
50,8,30,18,35.8,30,130,0.18,51.64865589,20945.4,13.21794975,2155.319248,68.8705,10.02804,46.9381,6.1588,59.58550711,3
50,8,30,18,36,30,130,0.18,51.66396851,20913.8,13.14777414,2159.177787,68.9318,10.05249,46.9698,6.1608,59.58550711,3
50,8,30,18,36.1,30,130,0.18,51.67908586,20882.6,13.08013804,2163.02729,68.9925,10.07677,47.0012,6.1628,59.58550711,3
50,8,30,18,36.3,30,130,0.18,51.69401185,20852.1,13.01350632,2166.867806,69.0526,10.10089,47.0324,6.1648,59.58550711,3
50,8,30,18,36.5,30,130,0.18,51.7087503,20822.1,12.94786215,2170.699384,69.1122,10.12486,47.0635,6.1668,59.58550711,3
50,8,30,18,36.7,30,130,0.18,51.72330489,20792.4,12.88318898,2174.522073,69.1712,10.14866,47.0943,6.1687,59.58550711,3
50,8,30,18,36.8,30,130,0.18,51.73767922,20763.1,12.82218541,2178.335921,69.2296,10.17231,47.1249,6.1706,59.58550711,3
50,8,30,18,37,30,130,0.18,51.75187676,20734.3,12.76211064,2182.140976,69.2875,10.19581,47.1553,6.1725,59.58550711,3
50,8,30,18,37.2,30,130,0.18,51.76590088,20705.8,12.70291954,2185.937284,69.3448,10.21915,47.1856,6.1744,59.58550711,3
50,8,30,18,37.4,30,130,0.18,51.77975487,20677.6,12.64459711,2189.724891,69.4016,10.24234,47.2156,6.1763,59.58550711,3
50,8,30,18,37.5,30,130,0.18,51.79344191,20649.9,12.58722021,2193.503842,69.4579,10.26538,47.2454,6.1781,59.58550711,3
50,8,30,18,37.7,30,130,0.18,51.80696509,20622.5,12.53303163,2197.274183,69.5137,10.28827,47.2751,6.18,59.58550711,3
50,8,30,18,37.9,30,130,0.18,51.82032742,20595.4,12.47963205,2201.035957,69.5689,10.31101,47.3046,6.1818,59.58550711,3
50,8,30,18,38.1,30,130,0.18,51.83353183,20568.7,12.42700798,2204.789208,69.6237,10.33361,47.3339,6.1836,59.58550711,3
50,8,30,18,38.2,30,130,0.18,51.84658117,20542.4,12.37514615,2208.533979,69.6779,10.35607,47.363,6.1854,59.58550711,3
50,8,30,18,38.4,30,130,0.18,51.8594782,20516.3,12.32403355,2212.270313,69.7317,10.37838,47.3919,6.1871,59.58550711,3
50,8,30,18,38.6,30,130,0.18,51.87222561,20490.6,12.27490571,2215.998251,69.785,10.40055,47.4207,6.1889,59.58550711,3
50,8,30,18,38.8,30,130,0.18,51.88482603,20465.2,12.22738733,2219.717836,69.8377,10.42259,47.4492,6.1906,59.58550711,3
50,8,30,18,38.9,30,130,0.18,51.89728201,20440.1,12.18054841,2223.429108,69.8901,10.44448,47.4776,6.1923,59.58550711,3
50,8,30,18,39.1,30,130,0.18,51.90959604,20415.3,12.13437732,2227.132108,69.9419,10.46624,47.5059,6.194,59.58550711,3
50,8,30,18,39.3,30,130,0.18,51.92177053,20391.1,12.08886264,2230.826876,69.9933,10.48786,47.5339,6.1957,59.58556286,3
50,8,30,18,39.5,30,130,0.18,51.93380784,20367.2,12.04399318,2234.513452,70.0443,10.50935,47.5618,6.1974,59.58556286,3
50,8,30,18,39.6,30,130,0.18,51.94571028,20343.6,12.00073702,2238.191874,70.0948,10.53071,47.5896,6.1991,59.58556286,3
50,8,30,18,39.8,30,130,0.18,51.95748006,20320.3,11.95898942,2241.862181,70.1448,10.55194,47.6171,6.2007,59.58556286,3
50,8,30,18,40,30,130,0.18,51.96911934,20297.2,11.91782644,2245.524413,70.1944,10.57303,47.6445,6.2023,59.58556286,3
50,8,30,18,40.2,30,130,0.18,51.9806303,20274.4,11.8772381,2249.178606,70.2436,10.594,47.6718,6.2039,59.58556286,3
50,8,30,18,40.4,30,130,0.18,51.99201503,20251.9,11.83721466,2252.824799,70.2924,10.61484,47.6989,6.2055,59.58556286,3
50,8,30,18,40.5,30,130,0.18,52.00327554,20229.6,11.79774651,2256.463028,70.3408,10.63556,47.7258,6.2071,59.58556286,3
50,8,30,18,40.7,30,130,0.18,52.01441382,20207.6,11.75882427,2260.09333,70.3887,10.65615,47.7526,6.2087,59.58556286,3
50,8,30,18,40.9,30,130,0.18,52.02543181,20185.9,11.72164954,2263.715741,70.4362,10.67662,47.7792,6.2102,59.58556286,3
50,8,30,18,41.1,30,130,0.18,52.03633138,20164.4,11.68539596,2267.330298,70.4834,10.69697,47.8057,6.2118,59.58556286,3
50,8,30,18,41.2,30,130,0.18,52.04711438,20143.1,11.64963685,2270.937036,70.5301,10.71719,47.832,6.2133,59.58556286,3
50,8,30,18,41.4,30,130,0.18,52.0577826,20122.1,11.61436388,2274.535991,70.5764,10.7373,47.8581,6.2148,59.58556286,3
50,8,30,18,41.6,30,130,0.18,52.06833782,20101.4,11.5795689,2278.127196,70.6224,10.75729,47.8842,6.2163,59.58556286,3
50,8,30,18,41.8,30,130,0.18,52.07878173,20080.8,11.5452439,2281.710688,70.668,10.77716,47.91,6.2178,59.58556286,3
50,8,30,18,41.9,30,130,0.18,52.08911602,20060.5,11.51138101,2285.286499,70.7131,10.79691,47.9358,6.2193,59.58556286,3
50,8,30,18,42.1,30,130,0.18,52.09934234,20040.4,11.47812217,2288.854665,70.758,10.81655,47.9613,6.2208,59.58556286,3
50,8,30,18,42.3,30,130,0.18,52.10946228,20020.6,11.44654329,2292.415218,70.8024,10.83608,47.9868,6.2222,59.58556286,3
50,8,30,18,42.5,30,130,0.18,52.11947741,20000.9,11.41538309,2295.968193,70.8465,10.85549,48.0121,6.2236,59.58556286,3
50,8,30,18,42.6,30,130,0.18,52.12938926,19981.5,11.38463461,2299.513621,70.8902,10.87479,48.0373,6.2251,59.58556286,3
50,8,30,18,42.8,30,130,0.18,52.13919934,19962.3,11.35429106,2303.051536,70.9336,10.89399,48.0623,6.2265,59.58556286,3
50,8,30,18,43,30,130,0.18,52.14890912,19943.4,11.32434574,2306.58197,70.9766,10.91307,48.0872,6.2279,59.58556286,3
50,8,30,18,43.2,30,130,0.18,52.15852001,19924.8,11.29479211,2310.104955,71.0193,10.93205,48.1119,6.2293,59.58556286,3
50,8,30,18,43.3,30,130,0.18,52.16803344,19906.4,11.26562373,2313.620524,71.0617,10.95092,48.1366,6.2306,59.58556286,3
50,8,30,18,43.5,30,130,0.18,52.17745078,19888.3,11.23683431,2317.128707,71.1037,10.96968,48.1611,6.232,59.58556286,3
50,8,30,18,43.7,30,130,0.18,52.18677337,19870.3,11.20890477,2320.629536,71.1453,10.98834,48.1854,6.2334,59.58556286,3
50,8,30,18,43.9,30,130,0.18,52.19600253,19852.5,11.18201445,2324.123042,71.1867,11.00689,48.2097,6.2347,59.58556286,3
50,8,30,18,44,30,130,0.18,52.20513955,19834.9,11.15546775,2327.609256,71.2277,11.02534,48.2338,6.236,59.58556286,3
50,8,30,18,44.2,30,130,0.18,52.21418569,19817.5,11.1292591,2331.088208,71.2684,11.04369,48.2577,6.2374,59.58556286,3
50,8,30,18,44.4,30,130,0.18,52.22314219,19800.2,11.10338306,2334.559929,71.3088,11.06194,48.2816,6.2387,59.58556286,3
50,8,30,18,44.6,30,130,0.18,52.23201027,19783.2,11.07783425,2338.024448,71.3488,11.08009,48.3053,6.24,59.58556286,3
50,8,30,18,44.7,30,130,0.18,52.2407911,19766.3,11.05260743,2341.481795,71.3886,11.09814,48.3289,6.2412,59.58556286,3
50,8,30,18,44.9,30,130,0.18,52.24948587,19749.6,11.02769743,2344.932,71.428,11.1161,48.3524,6.2425,59.58556286,3
50,8,30,18,45.1,30,130,0.18,52.25809569,19733.1,11.0030992,2348.375093,71.4672,11.13395,48.3758,6.2438,59.58556286,3
50,8,30,18,45.3,30,130,0.18,52.2666217,19716.7,10.97880777,2351.811101,71.506,11.15171,48.399,6.245,59.58556286,3
50,8,30,18,45.4,30,130,0.18,52.27506498,19700.5,10.95522377,2355.240055,71.5446,11.16938,48.4221,6.2463,59.58556286,3
50,8,30,18,45.6,30,130,0.18,52.28342662,19684.5,10.93249423,2358.661982,71.5828,11.18695,48.4452,6.2475,59.58556286,3
50,8,30,18,45.8,30,130,0.18,52.29170766,19668.7,10.91004328,2362.076911,71.6208,11.20443,48.468,6.2487,59.58556286,3
50,8,30,18,46,30,130,0.18,52.29990914,19653,10.88786655,2365.484871,71.6585,11.22182,48.4908,6.25,59.58556286,3
50,8,30,18,46.1,30,130,0.18,52.30803207,19637.5,10.86595972,2368.885888,71.6959,11.23911,48.5135,6.2512,59.58556286,3
50,8,30,18,46.3,30,130,0.18,52.31607744,19622.1,10.84431858,2372.279991,71.733,11.25632,48.536,6.2524,59.58556286,3
50,8,30,18,46.5,30,130,0.18,52.32404622,19606.9,10.82293898,2375.667208,71.7698,11.27343,48.5585,6.2536,59.58556286,3
50,8,30,18,46.7,30,130,0.18,52.33193938,19591.8,10.80181686,2379.047565,71.8064,11.29046,48.5808,6.2547,59.58556286,3
50,8,30,18,46.8,30,130,0.18,52.33975784,19576.9,10.78094823,2382.421091,71.8427,11.3074,48.603,6.2559,59.58556286,3
50,8,30,18,47,30,130,0.18,52.34750254,19562.1,10.76032917,2385.787811,71.8787,11.32426,48.6251,6.2571,59.58556286,3
50,8,30,18,47.2,30,130,0.18,52.35517436,19547.5,10.73995583,2389.147752,71.9145,11.34102,48.6471,6.2582,59.58556286,3
50,8,30,18,47.4,30,130,0.18,52.3627742,19533,10.71982444,2392.500941,71.95,11.3577,48.669,6.2593,59.58556286,3
50,8,30,18,47.5,30,130,0.18,52.37030292,19518.7,10.70053968,2395.847405,71.9853,11.3743,48.6908,6.2605,59.58556286,3
50,8,30,18,47.7,30,130,0.18,52.37776138,19504.5,10.68166329,2399.187169,72.0203,11.39082,48.7125,6.2616,59.58556286,3
50,8,30,18,47.9,30,130,0.18,52.38515041,19490.6,10.66300705,2402.52026,72.055,11.40725,48.7341,6.2627,59.58556286,3
50,8,30,18,48.1,30,130,0.18,52.39247084,19476.8,10.64456763,2405.846703,72.0895,11.42359,48.7555,6.2638,59.58556286,3
50,8,30,18,48.2,30,130,0.18,52.39972347,19463.2,10.62634176,2409.166524,72.1238,11.43986,48.7769,6.2649,59.58556286,3
50,8,30,18,48.4,30,130,0.18,52.4069091,19449.7,10.60832621,2412.479747,72.1578,11.45605,48.7982,6.266,59.58556286,3
50,8,30,18,48.6,30,130,0.18,52.4140285,19436.4,10.59051782,2415.7864,72.1915,11.47215,48.8193,6.2671,59.58556286,3
50,8,30,18,48.8,30,130,0.18,52.42108243,19423.2,10.5729135,2419.086506,72.2251,11.48818,48.8404,6.2682,59.58556286,3
50,8,30,18,48.9,30,130,0.18,52.42807165,19410.1,10.55551019,2422.38009,72.2583,11.50412,48.8614,6.2692,59.58556286,3
50,8,30,18,49.1,30,130,0.18,52.4349969,19397.1,10.53830492,2425.667178,72.2914,11.51999,48.8823,6.2703,59.58556286,3
50,8,30,18,49.3,30,130,0.18,52.44185889,19384.3,10.52129473,2428.947793,72.3242,11.53578,48.903,6.2713,59.58556286,3
50,8,30,18,49.5,30,130,0.18,52.44865833,19371.6,10.50447674,2432.22196,72.3568,11.55149,48.9237,6.2724,59.58556286,3
50,8,30,18,49.6,30,130,0.18,52.45539594,19359,10.48784812,2435.489704,72.3892,11.56713,48.9443,6.2734,59.58556286,3
50,8,30,18,49.8,30,130,0.18,52.46207238,19346.5,10.47140608,2438.751048,72.4213,11.58268,48.9648,6.2745,59.58556286,3
50,8,30,18,50,30,130,0.18,52.46868833,19334.2,10.45577589,2442.006016,72.4533,11.59817,48.9852,6.2755,59.58556286,3
50,8,30,18,50.2,30,130,0.18,52.47524446,19322,10.44032313,2445.254632,72.485,11.61358,49.0055,6.2765,59.58556286,3
50,8,30,18,50.4,30,130,0.18,52.48174141,19309.9,10.42504059,2448.49692,72.5165,11.62891,49.0257,6.2775,59.58556286,3
50,8,30,18,50.5,30,130,0.18,52.48817983,19297.9,10.40992581,2451.732903,72.5477,11.64417,49.0458,6.2785,59.58556286,3
50,8,30,18,50.7,30,130,0.18,52.49456035,19286,10.39497636,2454.962604,72.5788,11.65936,49.0659,6.2795,59.58556286,3
50,8,30,18,50.9,30,130,0.18,52.50088357,19274.2,10.38018986,2458.186046,72.6096,11.67447,49.0858,6.2805,59.58556286,3
50,8,30,18,51.1,30,130,0.18,52.5071501,19262.6,10.36556398,2461.403253,72.6403,11.68951,49.1056,6.2815,59.58556286,3
50,8,30,18,51.2,30,130,0.18,52.51336055,19251,10.35109641,2464.614247,72.6707,11.70448,49.1254,6.2824,59.58556286,3
50,8,30,18,51.4,30,130,0.18,52.51951549,19239.6,10.33678489,2467.81905,72.701,11.71938,49.1451,6.2834,59.58556286,3
50,8,30,18,51.6,30,130,0.18,52.52561551,19228.3,10.32262721,2471.017686,72.731,11.73421,49.1647,6.2844,59.58556286,3
50,8,30,18,51.8,30,130,0.18,52.53166117,19217,10.30862119,2474.210177,72.7608,11.74896,49.1842,6.2853,59.58556286,3
50,8,30,18,51.9,30,130,0.18,52.53765302,19205.9,10.29476467,2477.396545,72.7905,11.76365,49.2036,6.2863,59.58556286,3
50,8,30,18,52.1,30,130,0.18,52.54359161,19194.9,10.28105555,2480.576811,72.8199,11.77827,49.2229,6.2872,59.58556286,3
50,8,30,18,52.3,30,130,0.18,52.54947747,19184,10.26749176,2483.750999,72.8491,11.79282,49.2422,6.2881,59.58556286,3
50,8,30,18,52.5,30,130,0.18,52.55531115,19173.2,10.25407127,2486.919129,72.8782,11.8073,49.2613,6.2891,59.58556286,3
50,8,30,18,52.6,30,130,0.18,52.56109315,19162.5,10.24079206,2490.081224,72.9071,11.82172,49.2804,6.29,59.58556286,3
50,8,30,18,52.8,30,130,0.18,52.56682399,19151.9,10.2278521,2493.237305,72.9357,11.83607,49.2994,6.2909,59.58556286,3
50,8,30,18,53,30,130,0.18,52.57250417,19141.4,10.2153414,2496.387394,72.9642,11.85035,49.3183,6.2918,59.58556286,3
50,8,30,18,53.2,30,130,0.18,52.57813418,19131,10.20295999,2499.53151,72.9925,11.86456,49.3372,6.2927,59.58556286,3
50,8,30,18,53.3,30,130,0.18,52.58371451,19120.7,10.19070611,2502.669677,73.0207,11.87871,49.3559,6.2936,59.58556286,3
50,8,30,18,53.5,30,130,0.18,52.58924563,19110.5,10.17857799,2505.801915,73.0486,11.8928,49.3746,6.2945,59.58556286,3
50,8,30,18,53.7,30,130,0.18,52.59472802,19100.4,10.16657393,2508.928244,73.0764,11.90682,49.3932,6.2954,59.58556286,3
50,8,30,18,53.9,30,130,0.18,52.60016214,19090.4,10.15469223,2512.048685,73.104,11.92077,49.4117,6.2963,59.58556286,3
50,8,30,18,54,30,130,0.18,52.60554843,19080.5,10.14293122,2515.16326,73.1314,11.93466,49.4301,6.2972,59.58556286,3
50,8,30,18,54.2,30,130,0.18,52.61088736,19070.6,10.13128928,2518.271988,73.1586,11.94849,49.4485,6.298,59.58556286,3
50,8,30,18,54.4,30,130,0.18,52.61617935,19060.9,10.11976479,2521.37489,73.1857,11.96226,49.4668,6.2989,59.58556286,3
50,8,30,18,54.6,30,130,0.18,52.62142483,19051.3,10.10835617,2524.471986,73.2126,11.97596,49.485,6.2998,59.58556286,3
50,8,30,18,54.7,30,130,0.18,52.62662424,19041.8,10.09706186,2527.563296,73.2393,11.9896,49.5031,6.3006,59.58556286,3
50,8,30,18,54.9,30,130,0.18,52.63177799,19032.5,10.08588034,2530.64884,73.2659,12.00318,49.5212,6.3015,59.58556286,3
50,8,30,18,55.1,30,130,0.18,52.63688649,19023.2,10.0748101,2533.728639,73.2923,12.0167,49.5392,6.3023,59.58556286,3
50,8,30,18,55.3,30,130,0.18,52.64195015,19014,10.06384965,2536.802711,73.3185,12.03016,49.5571,6.3031,59.58556286,3
50,8,30,18,55.4,30,130,0.18,52.64696936,19004.9,10.05299754,2539.871076,73.3446,12.04355,49.5749,6.3039,59.58556286,3
50,8,30,18,55.6,30,130,0.18,52.65194451,18995.9,10.04225233,2542.933755,73.3705,12.05689,49.5927,6.3048,59.58556286,3
50,8,30,18,55.8,30,130,0.18,52.656876,18987,10.03161262,2545.990765,73.3963,12.07017,49.6104,6.3055,59.58556286,3
50,8,30,18,56,30,130,0.18,52.66176418,18978.1,10.02107702,2549.042128,73.4219,12.08339,49.628,6.3063,59.58556286,3
50,8,30,18,56.1,30,130,0.18,52.66660945,18969.4,10.01064415,2552.087861,73.4473,12.09655,49.6456,6.3071,59.58556286,3
50,8,30,18,56.3,30,130,0.18,52.67141216,18960.7,10.00031268,2555.127983,73.4726,12.10965,49.6631,6.3079,59.58556286,3
50,8,30,18,56.5,30,130,0.18,52.67617268,18952.1,9.990445064,2558.162515,73.4977,12.1227,49.6805,6.3087,59.58556286,3
50,8,30,18,56.7,30,130,0.18,52.68089136,18943.6,9.9806833,2561.191473,73.5227,12.13568,49.6978,6.3095,59.58556286,3
50,8,30,18,56.8,30,130,0.18,52.68556854,18935.1,9.971014688,2564.214878,73.5475,12.14862,49.7151,6.3102,59.58556286,3
50,8,30,18,57,30,130,0.18,52.69020458,18926.8,9.96143803,2567.232748,73.5722,12.16149,49.7323,6.311,59.58556286,3
50,8,30,18,57.2,30,130,0.18,52.6947998,18918.5,9.951952146,2570.245101,73.5968,12.17431,49.7495,6.3117,59.58556286,3
50,8,30,18,57.4,30,130,0.18,52.69935454,18910.3,9.942555873,2573.251955,73.6211,12.18707,49.7665,6.3125,59.58550711,3
50,8,30,18,57.5,30,130,0.18,52.70386913,18902.2,9.933248068,2576.25333,73.6454,12.19978,49.7835,6.3132,59.58550711,3
50,8,30,18,57.7,30,130,0.18,52.70834389,18894.1,9.924027605,2579.249242,73.6695,12.21243,49.8005,6.314,59.58556286,3
50,8,30,18,57.9,30,130,0.18,52.71277913,18886.1,9.914893376,2582.23971,73.6934,12.22502,49.8174,6.3147,59.58556286,3
50,8,30,18,58.1,30,130,0.18,52.71717517,18878.2,9.905844289,2585.224753,73.7173,12.23757,49.8342,6.3154,59.58556286,3
50,8,30,18,58.2,30,130,0.18,52.72153231,18870.4,9.89687927,2588.204387,73.7409,12.25006,49.8509,6.3162,59.58556286,3
50,8,30,18,58.4,30,130,0.18,52.72585084,18862.7,9.887997262,2591.17863,73.7645,12.26249,49.8676,6.3169,59.58556286,3
50,8,30,18,58.6,30,130,0.18,52.73013108,18855,9.879197223,2594.147501,73.7879,12.27488,49.8842,6.3176,59.58556286,3
50,8,30,18,58.8,30,130,0.18,52.73437331,18847.4,9.870478127,2597.111016,73.8112,12.28721,49.9008,6.3183,59.58556286,3
50,8,30,18,58.9,30,130,0.18,52.73857781,18839.8,9.861838964,2600.069193,73.8343,12.29949,49.9172,6.319,59.58556286,3
50,8,30,18,59.1,30,130,0.18,52.74274487,18832.4,9.85327874,2603.022049,73.8573,12.31171,49.9337,6.3197,59.58556286,3
50,8,30,18,59.3,30,130,0.18,52.74687477,18825,9.844796477,2605.969602,73.8802,12.32389,49.95,6.3204,59.58556286,3
50,8,30,18,59.5,30,130,0.18,52.75104514,18817.4,9.836319398,2608.911869,73.9029,12.33601,49.9663,6.3211,59.58556286,3
50,8,30,18,59.6,30,130,0.18,52.75502416,18810.4,9.828061985,2611.848866,73.9255,12.34808,49.9826,6.3218,59.58556286,3
50,8,30,18,59.8,30,130,0.18,52.75904418,18803.2,9.819807871,2614.780611,73.948,12.3601,49.9988,6.3225,59.58556286,3
